League,Team,Player,URL
SerieA,Inter Milan,Virgilio Fossati,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Gian Piero Gasperini,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Heriberto Herrera,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Simone Inzaghi,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Camillo Achilli,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Giampiero Marini,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Dai Astley,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Oreste Simonotti,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Antonio Conte,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Francesco Mauro,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,István Tóth,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Luigi Ferrero,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Ottavio Bianchi,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Tony Cargnelli,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Giuseppe Marotta,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Mircea Lucescu,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Gyula Feldmann,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Andrea Stramaccioni,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Stefano Pioli,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Erick Thohir,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Alberto Zaccheroni,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Marcello Lippi,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Functional rehab,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Héctor Cúper,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Marco Tardelli,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Stefano Vecchi,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Cristian Chivu,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Head of match analysis,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Eugenio Bersellini,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Mario Corso,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Giovanni Invernizzi,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Massimo Moratti,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Giuseppe Bigogno,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Ilario Castagner,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Ivanoe Fraizzoli,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Technical assistant,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Luis Suárez,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Roy Hodgson,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Luciano Castellini,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Ettore Strauss,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Claudio Ranieri,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Giovanni Ferrari,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,José Mourinho,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Rino Marchesi,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Luigi Radice,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Albino Carraro,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Squad doctor,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Luigi Simoni,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Senatore Borletti,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Head of medical staff,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Annibale Frossi,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Giuseppe Meazza,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Osvaldo Bagnoli,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Emilio Hirzel,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Frank de Boer,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Ernesto Pellegrini,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Inter Milan,Árpád Weisz,https://en.wikipedia.org/wiki/Inter_Milan
SerieA,Juventus,Giuseppe Hess,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Carlo Carcano,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Federico Munerati,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Enrico Canfari,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Carlo Vittorio Varetti,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Eugenio Canfari,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Felice Borel,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Sandro Puppo,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Gianluca Ferrero,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Ercole Rabitti,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Ciro Ferrara,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Luigi Delneri,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Massimiliano Allegri,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Luis Monti,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Gunnar GrenJúlius Korostelev,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Paulo Amaral,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Giovanni Trapattoni,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Giovanni Mazzonis,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Umberto Agnelli,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Giovanni Ferrari,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Didier Deschamps,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Ljubiša Broćić,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Claudio Ranieri,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Vittore Catella,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Gianni Agnelli,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Franzo Grande Stevens,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Giancarlo Corradini,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Andrea Pirlo,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Rino Marchesi,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Carlo Ancelotti,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Virginio Rosetta,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Jenő Károly,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Luigi Bertolini,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Carlo Parola,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Dino Zoff,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Gino Olivetti,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Giampiero Boniperti,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Pietro Dusio,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Teobaldo Depetrini,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Vittorio Caissotti di Chiusano,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Thiago Motta,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Fabio Capello,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Edoardo Agnelli,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Armando Picchi,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Aldo Olivieri,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Marcello Lippi,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Alberto Zaccheroni,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Emilio de la Forest de Divonne,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Attilio Ubertalli,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Jean-Claude Blanc,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Eraldo Monzeglio,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Alfred Dick,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Igor Tudor,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Corrado Corradini,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Jesse Carver,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,William Aitken,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Paolo Montero,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Luis Carniglia,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Giacomo Parvopassu,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Billy Chalmers,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Maurizio Sarri,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,"Gioacchino Armano, Fernando Nizza, Sandro Zambelli",https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Heriberto Herrera,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Čestmír Vycpálek,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Renato Cesarini,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Giovanni Cobolli Gigli,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Umberto Caligaris,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Andrea Agnelli,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,"Enrico Craveri, Nino Cravetto, Marcello Giustiniani",https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,György Sárosi,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Carlo BigattoBenedetto Gola,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Carlo Favale,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Antonio Conte,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,Luigi Maifredi,https://en.wikipedia.org/wiki/Juventus
SerieA,Juventus,József Viola,https://en.wikipedia.org/wiki/Juventus
SerieA,Lazio,Sven-Göran Eriksson,https://en.wikipedia.org/wiki/Lazio_FC
SerieA,Lazio,Vladimir Petković,https://en.wikipedia.org/wiki/Lazio_FC
SerieA,Lazio,Simone Inzaghi,https://en.wikipedia.org/wiki/Lazio_FC
SerieA,Lazio,Davide Ballardini,https://en.wikipedia.org/wiki/Lazio_FC
SerieA,Lazio,Tommaso Maestrelli,https://en.wikipedia.org/wiki/Lazio_FC
SerieA,Lazio,Fulvio Bernardini,https://en.wikipedia.org/wiki/Lazio_FC
SerieA,Lazio,Roberto Mancini,https://en.wikipedia.org/wiki/Lazio_FC
SerieA,Lazio,Delio Rossi,https://en.wikipedia.org/wiki/Lazio_FC
SerieA,Lazio,Juan Carlos Lorenzo,https://en.wikipedia.org/wiki/Lazio_FC
SerieA,Lecce,,
SerieA,Milan,16 February 1990,https://en.wikipedia.org/wiki/Milan
SerieA,Milan,20 October 2016,https://en.wikipedia.org/wiki/Milan
SerieA,Milan,24 February 1972,https://en.wikipedia.org/wiki/Milan
SerieA,Milan,March 1980,https://en.wikipedia.org/wiki/Milan
SerieA,Milan,10 December 2008,https://en.wikipedia.org/wiki/Milan
SerieA,Milan,10 December 2020,https://en.wikipedia.org/wiki/Milan
SerieA,Milan,December 1988,https://en.wikipedia.org/wiki/Milan
SerieA,Milan,21 October 2004,https://en.wikipedia.org/wiki/Milan
SerieA,Milan,18 January 2012,https://en.wikipedia.org/wiki/Milan
SerieA,Milan,3 September 2005,https://en.wikipedia.org/wiki/Milan
SerieA,Milan,4 April 2016,https://en.wikipedia.org/wiki/Milan
SerieA,Monza,,
SerieA,Napoli,Antonio Kreutzer,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Giovanni Vecchina,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Walter Mazzarri,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Renzo Ulivieri,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Raffaele Sansone,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Felice Placido Borel,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Rafael Benítez,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Vincenzo Savarese,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Vincenzo Schiano di Colella,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Gustavo Zinzaro,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Luigi De Manes,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Otto Fischer,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Maurizio Sarri,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Vujadin BoškovCané,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Luciano Spalletti,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Massimo Giacomini,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Luigi De Canio,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Zdeněk Zeman,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Alfonso Cuomo,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Egidio Musollino,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Ettore Sacchi,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Emiliano Mondonico,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Giuseppe Chiappella,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Andrea Agostinelli,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Carlo Ancelotti,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Adolfo Baloncieri,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Salvatore Naldi,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Gaetano Del Pezzo,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Pasquale Russo,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Sergio Buso,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Vincenzo Montefusco,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Edoardo Reja,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Vujadin BoškovAldo Sensibile,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Bruno Pesaola,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Fioravante Baldi,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Luigi Scuotto,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Antonio Conte,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,William Garbutt,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Achille Lauro,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Alberto Delfrati,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Tommaso Leonetti,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Gennaro Gattuso,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Ellenio F. Gallo,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Franco Scoglio,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Ottavio Bianchi,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Eugen Payer,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Arnaldo Sentimenti,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Angelo Sormani,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Gioacchino Lauro,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Giovanni Molino,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Marcello Lippi,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Gian Marco Innocenti,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Giovanni Galeone,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Francesco Calzona,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Antonio Vojak,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Rudi Garcia,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Antonio Corcione,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Corrado Ferlaino,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Giovanni Terrile,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Károly Csapkay,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Rosario Rivellino,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Pietro Santin,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Alberto Bigon,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Giovanni MarescaEugenio Coppola,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Giorgio Corbelli,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Gian Piero Ventura,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Aurelio De Laurentiis,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Marino Brancaccio,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Carlo Mazzone,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Renato Cesarini,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Roberto Fiore,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Technical CommissionRolf SteigerGiovanni Terrile Ferenc Molnár,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Bortolo Mutti,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Egidio Di Costanzo,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Walter Novellino,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Angelo Mattea,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Claudio Ranieri,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Luigi Piscitelli,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Gianni Di Marzio,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Bino Skasa,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Attila Sallustro,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Rino Marchesi,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Roberto Donadoni,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Amedeo Amadei,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Luís Vinício,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Roberto Lerici,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Luigi Simoni,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Paulo Innocenti,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Franco Colomba,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Annibale Frossi,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Annibale Fienga,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Eraldo Monzeglio,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Giovanni Maresca,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Federico Scalingi,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Vincenzo Guerini,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Vittorio Mosele,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Napoli,Giorgio Ascarelli,https://en.wikipedia.org/wiki/Napoli_FC
SerieA,Roma,,
SerieA,Salernitana,,
SerieA,Sassuolo,,
SerieA,Torino,Marco Zuccher,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Dario D'Onofrio,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Imre Schoffer,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Mario Sperone,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Luigi Ferrero,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Emiliano Mondonico,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Match analyst,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Head of medical,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,First team doctor,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Angelo Ghiron,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Tony Cargnelli,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Giancarlo Cadé,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Luigi Radice,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Head of match analyst,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Paolo Iuele,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Leslie Lievesley Oberdan Ussello,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Silvio Fortunato,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Physiotherapist - Osteopath,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Sporting Director,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Edmondo Fabbri,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Nutrition biologist,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Gustavo Giagnoni,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,András Kuttik Antonio Janni,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Secretary General,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Marco Pasin,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Sport scientist,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Technical Area Collaborator,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Torino,Marco Salvucci,https://en.wikipedia.org/wiki/Torino_F.C.
SerieA,Udinese,Luigi De Canio,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Pasquale Marino,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Roy Hodgson,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Nedo Sonetti,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Luigi Miconi,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Pietro Piselli,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Emerich Hermann,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Luigi Delneri,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Luca Gotti,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Adriano Fedele,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Andrea Sottil,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Hermann Schramseis,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Armando Segato,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Franco Scoglio,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Severino Feruglio,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,József Ging,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Eugen Payer,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Lajos Czeizler,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Stefanino De Stefano,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Luís Vinício,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Néstor Sensini,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Francesco Guidolin,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Andrea Stramaccioni,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Humberto Rosa,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Julio Velázquez,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Bora Milutinović,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Fabio Cannavaro,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Stefano Colantuono,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Gabriele Cioffi,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Aldo Olivieri,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Paolo Tabanelli,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Alberto Zaccheroni,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Umberto Pinardi,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Enzo Ferrari,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Davide Nicola,https://en.wikipedia.org/wiki/Udinese
SerieA,Udinese,Alfredo Foni,https://en.wikipedia.org/wiki/Udinese
